Timestamp,Initial seed,Algorithm,Nb. rows,Nb. columns,Density,Runtime,Communication cost
2023-09-25 09:33:21.461858,"[1573152110, 1573152110, 1573152110]",Dense sharing,5000,1,0.01,0.584506,370537
2023-09-25 09:33:22.066533,"[1573152110, 1573152110, 1573152110]",Dense,5000,1,0.01,0.028425,2058
2023-09-25 09:33:29.727461,"[1573152110, 1573152110, 1573152110]",Sparse sharing,5000,1,0.01,0.068448,56114
2023-09-25 09:33:29.814219,"[1573152110, 1573152110, 1573152110]",Sparse,5000,1,0.01,8.315979,4743211
2023-09-25 09:33:44.437987,"[1509847165, 1509847165, 1509847165]",Dense sharing,7000,1,0.0001,0.496571,518693
2023-09-25 09:33:44.958152,"[1509847165, 1509847165, 1509847165]",Dense,7000,1,0.0001,0.027541,2058
2023-09-25 09:33:52.601857,"[1509847165, 1509847165, 1509847165]",Sparse sharing,7000,1,0.0001,0.008196,1752
2023-09-25 09:33:52.627472,"[1509847165, 1509847165, 1509847165]",Sparse,7000,1,0.0001,0.981037,132695
2023-09-25 09:34:00.114609,"[2699549144, 2699549144, 2699549144]",Dense sharing,7000,1,0.001,0.577562,518707
2023-09-25 09:34:00.705635,"[2699549144, 2699549144, 2699549144]",Dense,7000,1,0.001,0.027354,2069
2023-09-25 09:34:07.748012,"[2699549144, 2699549144, 2699549144]",Sparse sharing,7000,1,0.001,0.00391,8408
2023-09-25 09:34:07.752464,"[2699549144, 2699549144, 2699549144]",Sparse,7000,1,0.001,2.208552,697279
2023-09-25 09:34:16.915621,"[3386993942, 3386993942, 3386993942]",Dense sharing,7000,1,0.01,0.533347,518782
2023-09-25 09:34:17.459909,"[3386993942, 3386993942, 3386993942]",Dense,7000,1,0.01,0.026298,2065
2023-09-25 09:34:23.901949,"[3386993942, 3386993942, 3386993942]",Sparse sharing,7000,1,0.01,0.039457,78363
2023-09-25 09:34:23.957550,"[3386993942, 3386993942, 3386993942]",Sparse,7000,1,0.01,13.822471,6626249
